qid,combined_count,residual_token_count,native_ndcg,native_recall,native_mrr,solr_ndcg,solr_recall,solr_mrr,native_hit_count,solr_hit_count
102703,3,4,0,0,0,0,0,0,3,10
102705,335,3,0,0,0,0,0,0,10,10
102706,3,4,0.35895421017163465,0.125,1,0.5631102580041938,0.3125,1,3,10
102721,169,2,0,0,0,0,0,0,10,10
102723,59,3,0,0,0,0,0,0,10,10
102724,37,4,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
102728,11237,1,0,0,0,0,0,0,10,10
102732,4,5,0,0,0,0,0,0,4,10
102740,6136,3,0,0,0,0.22044053267486038,0.3333333333333333,0.14285714285714285,10,10
102742,6,4,0.8000460734455755,0.6,1,0.8000460734455755,0.6,1,6,10
102753,23,3,0,0,0,0.5266128295913879,0.5,0.5,10,10
102755,3,3,0,0,0,0.26187874575569087,0.1875,0.5,3,10
102756,211,2,0,0,0,0.6851198693323689,0.7272727272727273,0.5,10,10
102767,11,2,0.34236574416173654,0.375,0.3333333333333333,0.553731377871312,0.375,1,10,10
102771,12,3,0.33230348530638715,0.26666666666666666,0.2,0.37832397911867593,0.2,0.5,10,10
102774,7,3,0.6105858728157116,0.5,1,0.5407153339336951,0.5,1,7,10
102776,7,3,0.8134958441530689,0.4375,1,0.9200326865267714,0.5625,1,7,10
102812,15,2,0.35106842466815336,0.3333333333333333,0.16666666666666666,0.8701249883466592,0.5333333333333333,1,10,10
102819,7,3,0.2604979528242145,0.2,0.25,0.503150297935451,0.2,1,7,10
102823,36,3,0,0,0,0.5599332595218056,0.3125,1,10,10
102834,57,2,0,0,0,0.42049964660493067,0.35714285714285715,0.5,10,10
102847,10,1,1,0.7142857142857143,1,1,0.7142857142857143,1,10,10
102854,33,1,0,0,0,0.3060115778056325,0.2,0.3333333333333333,10,10
102859,20,3,0.0636207881989517,0.0625,0.1,0.9102464554748231,0.5625,1,10,10
102865,3634,1,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,10,10
102874,20,2,0.12987501165334073,0.13333333333333333,0.1111111111111111,0.7948833326720564,0.5333333333333333,1,10,10
102877,10,3,0.9368077570869661,0.6428571428571429,1,0.9510907186004267,0.6428571428571429,1,10,10
102885,94,4,0,0,0,0.2837125544970318,0.06060606060606061,1,10,10
102895,3,2,0,0,0,0,0,0,3,10
102899,38,2,0,0,0,0.8165901947515998,0.5,1,10,10
102904,29,3,0,0,0,0.7885497208855956,0.5384615384615384,1,10,10
102905,19,3,0.43621154230977444,0.375,0.2,1,0.625,1,10,10
102914,4088,2,0,0,0,0,0,0,10,10
102921,1328,3,0,0,0,0,0,0,10,10
102924,332,3,0,0,0,0,0,0,10,10
102930,3,3,0.4690000933206747,0.1875,1,0.6772733739526907,0.375,1,3,10
102937,4,1,0.23968543142182333,0.13333333333333333,0.3333333333333333,0.3684548891580317,0.13333333333333333,1,4,4
102942,1,2,0.22009176629808014,0.08333333333333333,1,0.447029639070373,0.25,1,1,10
102952,37,2,0,0,0,0.933745776545611,0.6923076923076923,1,10,10
102956,8,3,0.857673669302587,0.4375,1,0.857673669302587,0.4375,1,8,10
102971,86,3,0,0,0,0.07730350643290392,0.0625,0.1,10,10
102972,135,3,0,0,0,0.36792125721353275,0.1875,1,10,10
102978,77,3,0,0,0,1,0.625,1,10,10
102979,5,2,0.7530215460689473,0.5555555555555556,1,0.7530215460689473,0.5555555555555556,1,5,5
102980,8,2,0.6500332220485789,0.30434782608695654,0.5,0.8651923663606461,0.34782608695652173,1,8,10
102992,5,1,0,0,0,0,0,0,5,5
102993,2,3,0,0,0,0,0,0,2,10
102995,2,4,0,0,0,0,0,0,2,10
103013,2,4,0,0,0,0.5626475208496899,0.4666666666666667,0.3333333333333333,2,10
103017,43,2,0,0,0,0.27282351819770073,0.1875,0.3333333333333333,10,10
103029,9,2,0.9363792118010483,0.6,1,1,0.6666666666666666,1,9,10
103031,7,2,0,0,0,0,0,0,7,10
103034,947,2,0,0,0,0.3321737110889728,0.25,0.3333333333333333,10,10
103049,1,2,0,0,0,0,0,0,1,9
103050,1,3,0,0,0,0,0,0,1,10
103053,227,2,0,0,0,0.32776097292662437,0.25,0.25,10,10
103090,181,2,0,0,0,0.3570764765963919,0.1875,1,10,10
103111,1193,3,0,0,0,0,0,0,10,10
103112,152,3,0,0,0,0.1388624438735545,0.07142857142857142,0.5,10,10
103113,2824,1,0,0,0,0,0,0,10,10
103120,21,1,0.27267015568947806,0.26666666666666666,0.14285714285714285,1,0.6666666666666666,1,10,10
103130,191,2,0,0,0,0.14588900179744113,0.2,0.14285714285714285,10,10
103138,28,1,0,0,0,0.4443070175133393,0.23809523809523808,0.3333333333333333,10,10
103142,17,1,1,0.625,1,1,0.625,1,10,10
103154,5,1,0,0,0,0,0,0,5,5
103190,23,3,0,0,0,0,0,0,10,10
103201,25,5,0.0636207881989517,0.0625,0.1,0.4888292218249754,0.25,1,10,10
103203,818,2,0,0,0,0,0,0,10,10
103205,200,3,0,0,0,0.20511666732794356,0.18181818181818182,0.5,10,10
103206,31,8,0,0,0,0.20927226976888424,0.125,0.3333333333333333,10,10
103219,134,2,0,0,0,1,0.8333333333333334,1,10,10
103233,82,2,0,0,0,0,0,0,10,10
103234,7,2,0,0,0,0,0,0,7,10
103242,4,2,0.5637884576902256,0.2857142857142857,1,0.4690000933206747,0.21428571428571427,1,4,10
103244,4,2,0.53686474870653,0.2857142857142857,1,0.524648928407747,0.2857142857142857,1,4,10
103247,9,3,0.07495345472190745,0.0625,0.14285714285714285,0.1952690126921057,0.125,0.5,9,10
103249,48,2,0,0,0,0.6489315753318465,0.3125,1,10,10
103254,14,1,0,0,0,0,0,0,10,10
103263,64,4,0,0,0,0.4530643748551538,0.25,1,10,10
103306,100,2,0,0,0,0,0,0,10,10
103311,2,5,0.24209587273488012,0.09090909090909091,1,0.3874365156088697,0.18181818181818182,1,2,10
103315,48,3,0,0,0,0.07839826897867533,0.025,0.16666666666666666,10,10
103331,41,3,0.0636207881989517,0.0625,0.1,0.3301376494471202,0.125,1,10,10
103372,44,2,0,0,0,0.07336392209936005,0.07692307692307693,0.14285714285714285,10,10
103381,186,3,0,0,0,0,0,0,10,10
103393,4640,1,0,0,0,0,0,0,10,10
103397,1,5,0.22009176629808014,0.025,1,0.6282812906925691,0.15,1,1,10
103401,1,2,0.22009176629808014,0.03571428571428571,1,0.22009176629808014,0.03571428571428571,1,1,1
103404,207,4,0,0,0,0,0,0,10,10
103406,249,3,0,0,0,0.09478836436955078,0.0625,0.25,10,10
103407,1640,1,0,0,0,0.26845503571754253,0.08571428571428572,0.3333333333333333,10,10
103410,2,3,0.4554327452915171,0.2857142857142857,1,0.4554327452915171,0.2857142857142857,1,2,10
103442,115,2,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,10
103443,74,1,0,0,0,0,0,0,10,10
103447,5,5,0.47171391087334197,0.25,0.5,0.7196548917423647,0.375,1,5,10
103450,1,3,0,0,0,0.7510916729774053,0.6666666666666666,1,1,10
103460,7,1,0.3405647621862236,0.08571428571428572,0.3333333333333333,0.4755134108426828,0.08571428571428572,1,7,7
103461,10,2,0.25476549787484776,0.23076923076923078,0.25,0.417387424060141,0.23076923076923078,1,10,10
103470,3,6,0.15726617308658694,0.07142857142857142,0.5,0.27547201582192754,0.07142857142857142,1,3,10
103481,8207,1,0,0,0,0,0,0,10,10
103490,269,3,0,0,0,0.2560956285453115,0.2222222222222222,0.5,10,10
103492,32,5,0.23865109000959459,0.25,0.14285714285714285,0.4312130497279778,0.3125,0.3333333333333333,10,10
103494,37,2,0,0,0,0.2934556883974402,0.11764705882352941,1,10,10
103500,8,2,0.7879805799931952,0.4375,1,0.7749315318280786,0.4375,1,8,10
103505,1,3,0,0,0,0,0,0,1,10
103570,12,2,0,0,0,0,0,0,10,10
103577,15,4,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
103582,5,3,0.14874433492765377,0.1,0.5,0.2357541930550393,0.1,1,5,10
103588,199,4,0,0,0,0.11004588314904007,0.06666666666666667,0.3333333333333333,10,10
103589,548,2,0,0,0,0.11004588314904007,0.06666666666666667,0.3333333333333333,10,10
103620,1659,3,0,0,0,0,0,0,10,10
103621,19,4,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,10
103623,85,2,0,0,0,0,0,0,10,10
103628,73,3,0,0,0,0,0,0,10,10
103632,53,3,0,0,0,0.22082856303278728,0.2,0.2,10,10
103648,426,5,0,0,0,0.2578753740644927,0.1875,0.3333333333333333,10,10
103653,185,2,0,0,0,0.48533041909127933,0.6666666666666666,0.25,10,10
103677,9666,2,0,0,0,0,0,0,10,10
103683,17,4,0,0,0,0,0,0,10,10
103700,124,2,0,0,0,0.5344281285215616,0.35714285714285715,1,10,10
103701,123,3,0,0,0,0,0,0,10,10
103705,13,4,0,0,0,0.09448730548047111,0.16666666666666666,0.1111111111111111,10,10
103706,2,3,0,0,0,0.23504554941448536,0.1111111111111111,1,2,10
103709,96,3,0,0,0,0.0636207881989517,0.0625,0.1,10,10
103710,173,2,0,0,0,0.07839826897867533,0.06666666666666667,0.16666666666666666,10,10
103711,18,4,0,0,0,0,0,0,10,10
103714,9,4,0.07336392209936005,0.0625,0.14285714285714285,0.06943122193677725,0.0625,0.125,9,10
103722,33,3,0,0,0,0,0,0,10,10
103727,29,3,0.12987501165334073,0.16666666666666666,0.1111111111111111,0.7019727018777484,0.5,1,10,10
103728,34,4,0,0,0,0.3149608464566687,0.1875,1,10,10
103747,1,3,0,0,0,0.3431215558595395,0.36363636363636365,0.5,1,10
103749,166,3,0,0,0,0.0636207881989517,0.0625,0.1,10,10
103754,1413,3,0,0,0,0,0,0,10,10
103769,773,2,0,0,0,0.06943122193677725,0.0625,0.125,10,10
103771,12,3,0.06499922211334154,0.1,0.1,0.2998138188876298,0.2,1,10,10
103778,223,3,0,0,0,0,0,0,10,10
103794,78,2,0,0,0,0.15139734109601002,0.125,0.2,10,10
103799,186,3,0,0,0,0,0,0,10,10
103801,47,1,0.2700193392678607,0.21428571428571427,0.25,0.31082564503837423,0.21428571428571427,0.5,10,10
103803,47,4,0,0,0,0,0,0,10,10
103806,208,3,0,0,0,0.1668079615767874,0.13333333333333333,0.3333333333333333,10,10
103816,328,3,0,0,0,0,0,0,10,10
103822,8,4,0,0,0,0,0,0,8,10
103824,66,3,0,0,0,0.0636207881989517,0.0625,0.1,10,10
103826,161,3,0,0,0,0.34369669139214537,0.1875,0.5,10,10
103829,8,2,0.5111707781750245,0.375,0.3333333333333333,0.8572048559638626,0.5,1,8,10
103847,21,3,0.23773355670838656,0.25,0.14285714285714285,0.658979398485006,0.375,1,10,10
103848,25,2,0.27267015568947806,0.25,0.14285714285714285,1,0.625,1,10,10
103851,9,4,0.6421867266689009,0.13513513513513514,1,0.46270962158308354,0.10810810810810811,1,9,10
103860,459,2,0,0,0,0.09478836436955078,0.06666666666666667,0.25,10,10
103870,1391,2,0,0,0,0.17366667134799177,0.030303030303030304,0.3333333333333333,10,10
103875,29,2,0.08069862424496003,0.0625,0.14285714285714285,0.08623628983735337,0.0625,0.16666666666666666,10,10
103878,2,5,0.22009176629808014,0.0625,1,0.2984900352767555,0.125,1,2,10
103880,192,3,0,0,0,0.2984900352767555,0.125,1,10,10
103881,54,2,0,0,0,0.41320541532308547,0.2631578947368421,0.3333333333333333,10,10
103889,123,3,0,0,0,0,0,0,10,10
103902,111,2,0,0,0,0.6575684939154073,0.45454545454545453,1,10,10
103904,319,4,0,0,0,0.08514311764162098,0.023809523809523808,0.2,10,10
103909,386,3,0,0,0,0.09478836436955078,0.0625,0.25,10,10
103912,1047,1,0,0,0,0,0,0,10,10
103941,2,4,0.3667314583167897,0.13333333333333333,1,0.8580685481773537,0.5333333333333333,1,2,10
103952,1,2,0.22009176629808014,0.0625,1,0.5017289690294563,0.3125,1,1,10
103962,4,2,0,0,0,0,0,0,4,10
103970,7,3,0.08514311764162098,0.09090909090909091,0.2,0.08514311764162098,0.09090909090909091,0.2,7,10
103983,9,2,0.32458397444423615,0.25,0.25,0.2874476364692017,0.25,0.16666666666666666,9,10
103984,9,2,0.1356854453911663,0.125,0.125,0.25967457165153096,0.1875,0.5,9,10
104003,3,2,0,0,0,0.06625422345438903,0.06666666666666667,0.1111111111111111,3,10
104016,5,3,0.6489315753318465,0.3125,1,0.6489315753318465,0.3125,1,5,10
104034,2,3,0.09257496258236969,0.027777777777777776,0.5,0.1467278441987201,0.027777777777777776,1,2,10
104039,11,3,0.0636207881989517,0.0625,0.1,0.11004588314904007,0.0625,0.3333333333333333,10,10
104040,1826,1,0,0,0,0.06943122193677725,0.02857142857142857,0.125,10,10
104047,12,2,1,0.6666666666666666,1,1,0.6666666666666666,1,10,10
104051,4348,1,0,0,0,0.38113435412201996,0.2,1,10,10
104054,86,2,0,0,0,0.7510916729774053,0.2857142857142857,1,10,10
104084,198,3,0,0,0,0.5201260947073776,0.2857142857142857,1,10,10
104087,38796,1,0,0,0,0,0,0,10,10
104097,118,3,0,0,0,0.26742619438551957,0.0625,1,10,10
104102,2,4,0.1388624438735545,0.025,0.5,0.4440973278132556,0.075,1,2,10
104116,733,2,0,0,0,0,0,0,10,10
104117,263,2,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
104141,491,2,0,0,0,0,0,0,10,10
104150,53,2,0,0,0,0.45532425925768355,0.3125,0.5,10,10
104151,48,4,0,0,0,0.15850703974098104,0.05714285714285714,0.2,10,10
104153,295,1,0,0,0,0.2710884709729799,0.1875,0.3333333333333333,10,10
104156,32,2,0.6133512609988989,0.4375,0.5,0.2877217525130495,0.25,0.25,10,10
104157,48,2,0,0,0,0.8572048559638626,0.5,1,10,10
104161,8,4,0.9072551142784716,0.5333333333333333,1,1,0.6666666666666666,1,8,10
104175,8,4,0,0,0,0,0,0,8,10
104176,116,2,0,0,0,0,0,0,10,10
104185,18,3,0,0,0,0.299586732626449,0.23076923076923078,1,10,10
104186,55,3,0,0,0,0.2024832320725062,0.125,0.5,10,10
104188,13,3,0.32898368351669033,0.3125,0.16666666666666666,0.7474845692754816,0.4375,1,10,10
104192,4282,2,0,0,0,0.24630238874072996,0.25,0.5,10,10
104195,390,2,0,0,0,0.22009176629808014,0.0625,1,10,10
104197,6,5,0,0,0,0,0,0,6,10
104204,1610,3,0,0,0,0,0,0,10,10
104238,4,1,0,0,0,0,0,0,4,4
104248,10,1,0.20483424751859086,0.13333333333333333,0.3333333333333333,0.3052348839397011,0.13333333333333333,1,10,10
104254,130,2,0,0,0,0.0636207881989517,0.0625,0.1,10,10
104255,135,2,0,0,0,0,0,0,10,10
104300,53,3,0,0,0,0.3063365306564336,0.36363636363636365,0.2,10,10
104311,84,2,0,0,0,0.14201905717762703,0.125,0.16666666666666666,10,10
104313,70,2,0,0,0,0.4412851793128928,0.25,1,10,10
104329,5,1,0.6489315753318465,0.38461538461538464,1,0.6489315753318465,0.38461538461538464,1,5,5
104345,102,2,0,0,0,0.8701249883466592,0.20512820512820512,1,10,10
104352,3,4,0.1399508511117305,0.0625,0.3333333333333333,0.5009883901072308,0.25,1,3,10
104369,99,3,0,0,0,0,0,0,10,10
104375,150,3,0,0,0,0,0,0,10,10
104380,4,1,0.33882776425833894,0.3333333333333333,0.3333333333333333,0.5208608031906568,0.3333333333333333,1,4,4
104385,45,1,0,0,0,0.7702043899253145,0.4375,1,10,10
104397,559,3,0,0,0,0,0,0,10,10
104399,298,4,0,0,0,0,0,0,10,10
104401,59,4,0,0,0,0,0,0,10,10
104404,3,3,0.5023756245102127,0.3,1,0.7568663274087005,0.6,1,3,10
104406,24,4,0.27267015568947806,0.36363636363636365,0.14285714285714285,0.47293279348325756,0.36363636363636365,1,10,10
104432,1,3,0,0,0,0.8611375561264454,0.75,1,1,10
104436,10,3,0.07336392209936005,0.0625,0.14285714285714285,0,0,0,10,10
104438,3,7,0.24890832702259458,0.125,0.5,0.4885468020156227,0.25,1,3,10
104446,118,3,0,0,0,0,0,0,10,10
104448,30,2,0,0,0,0.6334982227809455,0.7142857142857143,0.5,10,10
104454,5,3,0,0,0,0,0,0,5,10
104459,119,3,0,0,0,0.14876390584057267,0.13333333333333333,0.2,10,10
104460,7,4,0,0,0,0,0,0,7,10
104461,249,3,0,0,0,0.5637884576902256,0.0975609756097561,1,10,10
104464,9,3,0.3063365306564336,0.26666666666666666,0.2,0.3398414932237254,0.26666666666666666,0.3333333333333333,9,10
104465,7934,1,0,0,0,0.07839826897867533,0.03125,0.16666666666666666,10,10
104473,469,2,0,0,0,0.15139734109601002,0.125,0.2,10,10
104477,101,2,0,0,0,0.2984900352767555,0.05,1,10,10
104485,8,1,0.7745610100836567,0.1891891891891892,1,0.9316277775573522,0.2702702702702703,1,8,10
104545,1,1,0,0,0,0,0,0,1,1
104557,1,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,1
104560,1,1,0.15716946203669288,0.1,1,0.15716946203669288,0.1,1,1,1
104571,12,2,1,0.625,1,1,0.625,1,10,10
104585,1,3,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,10
104623,1,4,0,0,0,0,0,0,1,10
104656,7,2,0.07839826897867533,0.0625,0.16666666666666666,0.1584091525685025,0.125,0.25,7,10
104657,121,3,0,0,0,0.32730659600126993,0.21428571428571427,0.5,10,10
104658,64,3,0,0,0,0,0,0,10,10
104681,8,6,0.5343015864296754,0.5454545454545454,0.3333333333333333,0.7385158985806739,0.7272727272727273,0.5,8,10
104682,25,3,0,0,0,0.31833954895937183,0.1875,0.5,10,10
104683,1,2,0,0,0,0.29740901205864334,0.07142857142857142,1,1,10
104702,59,3,0,0,0,0.22009176629808014,0.09090909090909091,1,10,10
104703,28,2,0,0,0,0.38121301394452073,0.2857142857142857,1,10,10
104711,3,4,0.4690000933206747,0.21428571428571427,1,0,0,0,3,10
104717,2,4,0,0,0,0,0,0,2,10
104726,8,3,0.5772186080753552,0.375,0.5,0.6835432521410663,0.4375,1,8,10
104730,13,2,0.6717668555811599,0.6153846153846154,0.5,0.8190747899629893,0.6153846153846154,1,10,10
104733,1,3,0.29740901205864334,0.1,1,0.4595027459687517,0.3,1,1,10
104736,2,3,0,0,0,0,0,0,2,10
104749,532,3,0,0,0,0,0,0,10,10
104753,174,2,0,0,0,0,0,0,10,10
104764,11,3,0.5422473813186844,0.4166666666666667,0.25,0.788554066778107,0.5,1,10,10
104766,13,5,0.6410457898283652,0.5,0.3333333333333333,0.92663607790064,0.5625,1,10,10
104776,13,3,0.32042621874720933,0.5,0.2,0.3830900190455522,0.5,0.2,10,10
104782,9,3,0.3725907541108227,0.3125,0.2,0.34369669139214537,0.1875,0.5,9,10
104789,131,3,0,0,0,0.28088150105118154,0.21428571428571427,0.5,10,10
104791,119,3,0,0,0,0.6996664230165877,0.18421052631578946,1,10,10
104793,29,3,0.045432163246112496,0.0625,0.1,0.3110795869444057,0.1875,0.5,10,10
104805,131,3,0,0,0,0.4291411337886065,0.25,1,10,10
104845,31,2,0,0,0,0.31691619230948354,0.25,0.25,10,10
104860,15,2,1,0.625,1,1,0.625,1,10,10
104861,11,4,1,0.6666666666666666,1,0.9537125187088151,0.6666666666666666,1,10,10
104865,195,4,0,0,0,0.20483424751859086,0.125,0.3333333333333333,10,10
104875,36,1,0,0,0,0.27267015568947806,0.25,0.14285714285714285,10,10
104876,91,1,0,0,0,0,0,0,10,10
104881,112,1,0,0,0,0.22009176629808014,0.0625,1,10,10
104885,1,4,0.22009176629808014,0.0625,1,0.7721596254947202,0.4375,1,1,10
104886,8,2,0,0,0,0.10345457402608846,0.1,0.2,8,10
104899,58,2,0,0,0,0.31707418618435657,0.2857142857142857,0.5,10,10
104911,6386,1,0,0,0,0.09478836436955078,0.08333333333333333,0.25,10,10
104918,12,3,0.3979478965435962,0.22727272727272727,0.25,0.09478836436955078,0.045454545454545456,0.25,10,10
104925,122,4,0,0,0,0.3976722328631673,0.25,0.5,10,10
104929,39,5,0,0,0,0.24719347973735914,0.25,0.2,10,10
104930,93,3,0,0,0,0.24890832702259458,0.125,0.5,10,10
104939,34,3,0,0,0,0.7183627972686238,0.375,1,10,10
104947,55,2,0,0,0,0.08194584134522671,0.1,0.16666666666666666,10,10
104953,7620,2,0,0,0,0,0,0,10,10
104961,5141,3,0,0,0,0,0,0,10,10
104968,256,3,0,0,0,0,0,0,10,10
104973,1549,3,0,0,0,0.07336392209936005,0,0,10,10
104984,1344,3,0,0,0,0,0,0,10,10
105001,470,3,0,0,0,0.3668007055513128,0.26666666666666666,0.5,10,10
105009,8,1,0,0,0,0,0,0,8,8
105012,44,4,0,0,0,0.35895421017163465,0.13333333333333333,1,10,10
105018,1603,2,0,0,0,0,0,0,10,10
105019,1711,2,0,0,0,0.08514311764162098,0.047619047619047616,0.2,10,10
105023,146,4,0,0,0,0,0,0,10,10
105029,1751,2,0,0,0,0,0,0,10,10
105038,309,2,0,0,0,0.3301376494471202,0.125,1,10,10
105050,50,4,0,0,0,0.24966402870278917,0.21428571428571427,0.3333333333333333,10,10
105056,1421,2,0,0,0,0.2816575879096918,0.2,0.5,10,10
105058,11,4,0.23690530871965637,0.23076923076923078,0.2,0.11004588314904007,0.07692307692307693,0.3333333333333333,10,10
105065,5,3,0.6489315753318465,0.35714285714285715,1,0.35106842466815336,0.35714285714285715,0.16666666666666666,5,10
105084,22,1,0,0,0,0.5002875276852252,0.36363636363636365,1,10,10
105090,5,2,0.09478836436955078,0.06666666666666667,0.25,0.1388624438735545,0.06666666666666667,0.5,5,10
105106,567,1,0,0,0,0,0,0,10,10
105108,15,6,0,0,0,0.06943122193677725,0.0625,0.125,10,10
105114,204,4,0,0,0,0.3714891073940902,0.09375,1,10,10
105116,25,3,0,0,0,0.2629929692100511,0.1875,0.25,10,10
105118,3,4,0.37519712029518015,0.1875,1,0.9464004029551654,0.625,1,3,10
105142,2,2,0.45650001423154074,0.2,1,0.6301653161143503,0.4,1,2,4
105170,17,3,0,0,0,0.0636207881989517,0.029411764705882353,0.1,10,10
105171,49,4,0,0,0,0,0,0,10,10
105181,112,3,0,0,0,0.5009732673492617,0.25,1,10,10
105192,213,2,0,0,0,0.0728781195196487,0.0625,0.1111111111111111,10,10
105210,18,1,0.7799082337019198,0.5625,0.5,1,0.625,1,10,10
105239,34,3,0,0,0,0.39356081945565896,0.25,0.5,10,10
105246,44,2,0,0,0,0.2583297509898471,0.1875,0.25,10,10
105261,1,4,1,1,1,1,1,1,1,10
105283,3,4,0.11004588314904007,0.0625,0.3333333333333333,0.4066392799050654,0.3125,0.3333333333333333,3,10
105293,110,2,0,0,0,0.3125291152215463,0.25,0.5,10,10
105317,21,3,0,0,0,0.3005260969186081,0.25,0.2,10,10
105322,2,3,0.4361533373077281,0.125,1,0.6928695627682528,0.375,1,2,10
105329,4,3,0,0,0,0,0,0,4,10
105349,3,3,0.4690000933206747,0.075,1,0.9755453593002132,0.25,1,3,10
105355,221,2,0,0,0,0.03159612145651692,0,0,10,10
105356,8,4,0.06319224291303384,0.07142857142857142,0.25,0.03159612145651692,0,0,8,10
105363,6,4,0.6402867744926026,0.35714285714285715,1,0.7711850326349617,0.42857142857142855,1,6,10
105402,1,3,0.22009176629808014,0.02564102564102564,1,0.36885567213865283,0.07692307692307693,1,1,10
105408,2,3,0.19669535981097366,0.2,0.5,0.5426782540125368,0.4,1,2,10
105420,15,2,0.4092928621252131,0.25,0.2,0.6363267294448245,0.25,1,10,10
105437,238,2,0,0,0,0.1982726747057622,0.0625,1,10,10
105442,13,3,0.9305687780632227,0.6,1,0.6812060741152737,0.4666666666666667,1,10,10
105450,240,3,0,0,0,0.023143740645592423,0,0,10,10
105458,32,3,0,0,0,0.2984900352767555,0.125,1,10,10
105462,4,2,0.14870450602932167,0.09090909090909091,0.3333333333333333,0.18764419468809046,0.09090909090909091,0.5,4,10
105471,2,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,4
105473,47,4,0.5309999066793252,0.16666666666666666,0.25,0.3052348839397011,0.047619047619047616,1,10,10
105479,13,3,0.5319439058516651,0.30434782608695654,0.25,0.9303689568821905,0.391304347826087,1,10,10
105485,31,4,0,0,0,0.727329844310522,0.375,1,10,10
105499,15,4,1,0.625,1,1,0.625,1,10,10
105502,16,1,0.5097929772796745,0.4666666666666667,0.25,0.7027284035579429,0.4666666666666667,1,10,10
105524,2,1,0.17659831200807974,0.0625,0.5,0.279901702223461,0.0625,1,2,2
105528,2,4,0,0,0,0.3562071871080222,1,0.16666666666666666,2,10
105536,2,5,0,0,0,0.4072714386022689,0.5,0.5,2,10
105542,34,2,0,0,0,0.933745776545611,0.5625,1,10,10
105543,4,2,0.5311576535478315,0.1875,1,0.43447685454500645,0.1875,1,4,10
105559,4056,1,0,0,0,0,0,0,10,10
105574,11,1,1,0.6666666666666666,1,1,0.6666666666666666,1,10,10
105578,2,2,0.7244131064628505,0.5,1,0.4441718626302019,0.25,1,2,10
105586,76,3,0,0,0,0.1388624438735545,0.03125,0.5,10,10
105594,100,2,0,0,0,0.6149518506608846,0.375,1,10,10
105595,39,4,0,0,0,0.14876390584057267,0.05405405405405406,0.2,10,10
105609,7,1,0.28997736516021183,0.1875,0.3333333333333333,0.4690000933206747,0.1875,1,7,7
105627,17,1,0.20424960638019765,0.2857142857142857,0.2,0.5528957440478057,0.7142857142857143,0.5,10,10
105632,115,1,0,0,0,0.5426733272972645,0.5555555555555556,1,10,10
105649,93,3,0,0,0,0.4915261823075979,0.125,0.5,10,10
105665,8,6,0.39724368757724937,0.25,0.5,0.5056427642465516,0.375,0.5,8,10
105671,7,2,0,0,0,0.3557772116892464,0.08108108108108109,1,7,10
105674,2,3,0.420027879946489,0.18181818181818182,1,0.6718090637849978,0.45454545454545453,1,2,10
105703,233,3,0,0,0,0.0636207881989517,0.06666666666666667,0.1,10,10
105710,712,3,0,0,0,0.21726071285222984,0.125,0.5,10,10
105715,201,2,0,0,0,0.07336392209936005,0.06666666666666667,0.14285714285714285,10,10
105723,10,2,0.44566267928543984,0.375,0.2,0.6861294264988879,0.375,1,10,10
105727,8,2,0.5744633980765214,0.35714285714285715,0.5,0.6199462085736674,0.2857142857142857,1,8,10
105728,6,3,0.8358912271816661,0.75,1,0.8358912271816661,0.75,1,6,10
105737,169,2,0,0,0,0.15457433957839825,0.125,0.2,10,10
105738,318,2,0,0,0,0.07839826897867533,0.0625,0.16666666666666666,10,10
105758,17,3,0,0,0,0.1388624438735545,0.06666666666666667,0.5,10,10
105765,1200,1,0,0,0,0,0,0,10,10
105769,9,6,0.28997736516021183,0.2,0.3333333333333333,0.2837125544970318,0.13333333333333333,1,9,10
105774,50,3,0,0,0,0.33774013217775467,0.10256410256410256,0.5,10,10
105781,84,3,0,0,0,0,0,0,10,10
105782,50,3,0.27267015568947806,0.25,0.14285714285714285,0.8701249883466592,0.5,1,10,10
105783,20,6,0.43621154230977444,0.42857142857142855,0.2,0.4220949603708207,0.2857142857142857,0.5,10,10
105850,3,2,0.11004588314904007,0.045454545454545456,0.3333333333333333,0.06943122193677725,0.045454545454545456,0.125,3,10
105855,562,3,0,0,0,0.11004588314904007,0.06666666666666667,0.3333333333333333,10,10
105857,68,2,0,0,0,0,0,0,10,10
105858,19,3,0,0,0,0,0,0,10,10
105859,65,2,0,0,0,0,0,0,10,10
105861,980,1,0,0,0,0.08514311764162098,0.06666666666666667,0.2,10,10
105867,135,4,0,0,0,0.44168491303869717,0.1875,1,10,10
105877,131,3,0,0,0,0.1388624438735545,0.0625,0.5,10,10
105878,79,5,0,0,0,0.4099509148465344,0.26666666666666666,0.5,10,10
105891,649,2,0,0,0,0.2742654694553681,0.07692307692307693,0.3333333333333333,10,10
105899,60,3,0,0,0,0.2837125544970318,0.15384615384615385,1,10,10
